InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537629,22616,PACK OF 12 LONDON TISSUES,34,2023-03-27 00:00:00,0.77,11358,France
538078,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2022-04-07 00:00:00,2.62,,Portugal
539761,85123A,WHITE HANGING HEART T-LIGHT HOLDER,48,2023-12-26 00:00:00,2.81,11322,France
538290,22900,SET 2 TEA TOWELS I LOVE LONDON,41,2023-03-26 00:00:00,3.42,10860,United Kingdom
538253,23203,LUNCH BAG APPLE DESIGN,35,2022-11-05 00:00:00,1.71,10861,Canada
538099,22726,ALARM CLOCK BAKELIKE RED,25,2022-10-26 00:00:00,3.73,10787,United Kingdom
539848,22175,GIN + TONIC DIET METAL SIGN,16,2023-11-22 00:00:00,2.51,10731,United Kingdom
537451,84997C,RECYCLED ACRYLIC BEAD NECKLACE,41,2023-10-23 00:00:00,1.13,11159,France
538651,22629,SPACEBOY LUNCH BOX,38,2023-04-28 00:00:00,2.25,10426,United Kingdom
539122,85099B,JUMBO BAG RED RETROSPOT,35,2023-08-07 00:00:00,1.63,,United Kingdom
537587,22111,SCOTTIE DOG HOT WATER BOTTLE,49,2023-11-30 00:00:00,0.0,,United Kingdom
540790,22726,ALARM CLOCK BAKELIKE RED,11,2023-10-25 00:00:00,4.07,11045,United Kingdom
536894,21217,RED RETROSPOT MINI CASES,33,2022-05-09 00:00:00,0.91,10999,Sweden
539988,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,26,2023-01-02 00:00:00,1.58,11070,USA
540457,21258,VICTORIAN SEWING BOX LARGE,25,2022-04-08 00:00:00,8.87,10349,Germany
536617,20725,LUNCH BAG RED RETROSPOT,12,2022-11-14 00:00:00,1.75,10130,United Kingdom
538758,47566,PARTY BUNTING,9,2023-11-20 00:00:00,5.24,10015,United Kingdom
537235,85099B,JUMBO BAG RED RETROSPOT,35,2022-03-09 00:00:00,1.46,11040,USA
540629,47566,PARTY BUNTING,40,2023-11-16 00:00:00,5.27,11246,Australia
536529,85099B,JUMBO BAG RED RETROSPOT,16,2022-11-20 00:00:00,1.58,11429,Netherlands
540293,22457,NATURAL SLATE HEART CHALKBOARD,7,2023-12-22 00:00:00,2.46,10035,United Kingdom
540461,23084,RABBIT NIGHT LIGHT,46,2022-05-14 00:00:00,1.95,10241,Japan
539608,22726,ALARM CLOCK BAKELIKE RED,10,2022-12-17 00:00:00,3.91,11007,France
537872,85099B,JUMBO BAG RED RETROSPOT,-29,2023-11-01 00:00:00,1.94,11315,France
539684,23203,LUNCH BAG APPLE DESIGN,28,2023-12-28 00:00:00,-0.01,10812,Finland
538991,21258,VICTORIAN SEWING BOX LARGE,34,2022-06-27 00:00:00,7.84,11430,Netherlands
538355,23084,RABBIT NIGHT LIGHT,36,2023-11-13 00:00:00,1.86,10980,United Kingdom
538200,21212,PACK OF 72 RETROSPOT CAKE CASES,-31,2023-08-25 00:00:00,0.52,10394,Germany
537530,23228,SPACESHIP LAMP,32,2023-02-19 00:00:00,2.61,10146,United Kingdom
539337,21930,JUMBO STORAGE BAG SUKI,40,2022-07-03 00:00:00,2.02,10618,United Kingdom
538688,84997C,RECYCLED ACRYLIC BEAD NECKLACE,4,2022-05-19 00:00:00,1.26,10301,Netherlands
539087,22382,LUNCH BOX WITH CUTLERY RETROSPOT,36,2022-04-10 00:00:00,2.62,10360,United Kingdom
536973,21064,,43,2023-07-08 00:00:00,19.55,10879,United Kingdom
540487,22457,NATURAL SLATE HEART CHALKBOARD,35,2022-11-20 00:00:00,2.1,10294,Japan
539220,22175,GIN + TONIC DIET METAL SIGN,36,2023-11-26 00:00:00,2.38,10308,Norway
536850,85099B,JUMBO BAG RED RETROSPOT,33,2022-04-21 00:00:00,1.52,10782,Sweden
538100,21258,VICTORIAN SEWING BOX LARGE,19,2023-04-06 00:00:00,9.45,10355,United Kingdom
539305,23166,MEDIUM CERAMIC TOP STORAGE JAR,27,2023-05-28 00:00:00,1.11,11245,Netherlands
539024,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2023-08-31 00:00:00,5.51,11246,France
538923,23355,HOT WATER BOTTLE KEEP CALM,49,2023-02-15 00:00:00,4.17,11471,United Kingdom
537898,22457,NATURAL SLATE HEART CHALKBOARD,48,2023-10-03 00:00:00,2.48,11406,Spain
536976,21258,VICTORIAN SEWING BOX LARGE,19,2022-12-26 00:00:00,9.38,10425,United Kingdom
538954,23166,MEDIUM CERAMIC TOP STORAGE JAR,48,2023-02-08 00:00:00,1.32,11368,Sweden
540433,22457,NATURAL SLATE HEART CHALKBOARD,10,2023-12-10 00:00:00,2.22,,Denmark
538910,23209,LUNCH BAG GINGHAM DESIGN,3,2022-02-26 00:00:00,1.78,11230,Norway
536454,22720,SET OF 3 CAKE TINS PANTRY DESIGN,44,2023-09-04 00:00:00,4.29,11158,France
C537573,22197,SMALL POPCORN HOLDER,6,2023-01-25 00:00:00,0.86,10556,Finland
539840,21930,JUMBO STORAGE BAG SUKI,23,2022-09-04 00:00:00,2.48,11377,USA
540414,22632,HAND WARMER RED POLKA DOT,24,2022-11-24 00:00:00,1.83,11065,Italy
540272,22457,NATURAL SLATE HEART CHALKBOARD,5,2023-12-24 00:00:00,1.68,10994,United Kingdom
536808,22726,ALARM CLOCK BAKELIKE RED,2,2022-12-05 00:00:00,3.61,10177,Japan
539158,22629,SPACEBOY LUNCH BOX,17,2022-03-14 00:00:00,1.92,10010,Norway
538447,22111,SCOTTIE DOG HOT WATER BOTTLE,20,2022-10-05 00:00:00,5.46,11045,France
537656,22632,HAND WARMER RED POLKA DOT,42,2022-06-19 00:00:00,1.94,10464,Australia
536524,21977,PACK OF 60 PINK PAISLEY CAKE CASES,19,2022-01-16 00:00:00,0.57,10076,Italy
540146,21258,VICTORIAN SEWING BOX LARGE,20,2022-09-27 00:00:00,9.22,10640,Germany
539012,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,2022-01-29 00:00:00,3.74,,United Kingdom
537773,22726,ALARM CLOCK BAKELIKE RED,18,2022-04-10 00:00:00,4.14,10343,USA
540840,21212,PACK OF 72 RETROSPOT CAKE CASES,49,2022-03-21 00:00:00,0.54,10145,United Kingdom
539556,21217,RED RETROSPOT MINI CASES,20,2022-11-30 00:00:00,0.96,11016,Singapore
539373,20719,WOODLAND CHARLOTTE BAG,9,2023-02-20 00:00:00,0.93,10498,United Kingdom
538586,22197,SMALL POPCORN HOLDER,18,2022-12-27 00:00:00,0.64,10197,Netherlands
538350,23166,MEDIUM CERAMIC TOP STORAGE JAR,26,2023-09-27 00:00:00,1.39,,Switzerland
540173,22175,GIN + TONIC DIET METAL SIGN,19,2022-01-12 00:00:00,1.81,10822,United Kingdom
540795,22382,LUNCH BOX WITH CUTLERY RETROSPOT,45,2022-09-21 00:00:00,2.51,,United Kingdom
538019,84997C,RECYCLED ACRYLIC BEAD NECKLACE,11,2022-12-19 00:00:00,1.14,10461,Denmark
537025,23228,SPACESHIP LAMP,6,2023-05-12 00:00:00,2.74,10335,Netherlands
536521,22720,SET OF 3 CAKE TINS PANTRY DESIGN,23,2023-11-29 00:00:00,4.23,10008,Norway
537651,22144,FINISH LINE ENAMEL MUG,33,2022-01-19 00:00:00,1.19,10161,France
536566,23355,HOT WATER BOTTLE KEEP CALM,8,2022-12-15 00:00:00,5.16,,Norway
538218,22144,FINISH LINE ENAMEL MUG,6,2023-10-20 00:00:00,1.21,11458,Japan
538552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,44,2022-11-06 00:00:00,2.27,10071,Sweden
539932,22726,ALARM CLOCK BAKELIKE RED,38,2023-11-14 00:00:00,3.91,10226,Norway
540431,22197,SMALL POPCORN HOLDER,49,2023-10-20 00:00:00,0.82,10944,Japan
537362,22197,SMALL POPCORN HOLDER,41,2023-07-25 00:00:00,0.78,11062,United Kingdom
538863,23228,SPACESHIP LAMP,18,2022-11-02 00:00:00,2.72,10517,United Kingdom
538941,22197,SMALL POPCORN HOLDER,-37,2022-03-13 00:00:00,0.64,11074,United Kingdom
540417,21929,JUMBO BAG PINK POLKADOT,40,2023-05-27 00:00:00,1.54,10100,United Kingdom
538640,23209,LUNCH BAG GINGHAM DESIGN,10,2023-12-19 00:00:00,1.82,10520,Spain
540693,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2022-11-21 00:00:00,2.46,10081,Netherlands
C537516,22111,SCOTTIE DOG HOT WATER BOTTLE,7,2023-04-01 00:00:00,4.07,,United Kingdom
539961,22175,GIN + TONIC DIET METAL SIGN,22,2023-02-08 00:00:00,2.04,10795,United Kingdom
538488,23203,LUNCH BAG APPLE DESIGN,37,2023-12-29 00:00:00,1.43,,Norway
539654,22197,SMALL POPCORN HOLDER,42,2022-08-11 00:00:00,0.64,10951,United Kingdom
537930,21212,PACK OF 72 RETROSPOT CAKE CASES,15,2022-03-24 00:00:00,0.45,10330,United Kingdom
C537517,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,30,2022-12-16 00:00:00,0.0,10178,Singapore
538375,22629,SPACEBOY LUNCH BOX,26,2023-11-07 00:00:00,1.97,10059,Sweden
539465,22726,ALARM CLOCK BAKELIKE RED,-17,2023-08-11 00:00:00,3.94,10647,Finland
538186,23203,LUNCH BAG APPLE DESIGN,25,2023-05-05 00:00:00,1.77,11454,United Kingdom
537910,22175,GIN + TONIC DIET METAL SIGN,13,2023-12-27 00:00:00,2.15,10794,Belgium
540404,21064,WOOD S/3 CABINET ANT WHITE,43,2022-11-28 00:00:00,16.34,10020,Spain
536480,22726,ALARM CLOCK BAKELIKE RED,26,2023-12-09 00:00:00,4.22,10732,Belgium
540265,22469,HEART OF WICKER SMALL,24,2023-12-21 00:00:00,1.33,10861,United Kingdom
537289,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2022-05-31 00:00:00,1.21,,France
537830,20725,LUNCH BAG RED RETROSPOT,26,2022-07-10 00:00:00,1.76,11129,United Kingdom
540326,22900,SET 2 TEA TOWELS I LOVE LONDON,30,2023-04-26 00:00:00,3.03,10014,Finland
536638,23084,RABBIT NIGHT LIGHT,16,2023-02-12 00:00:00,1.88,11159,United Kingdom
540542,22632,HAND WARMER RED POLKA DOT,-39,2023-09-17 00:00:00,1.81,11154,United Kingdom
536642,22382,LUNCH BOX WITH CUTLERY RETROSPOT,46,2023-02-02 00:00:00,2.4,10906,United Kingdom
540489,23228,SPACESHIP LAMP,19,2023-08-16 00:00:00,2.32,,United Kingdom
536372,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,8,2023-04-29 00:00:00,2.66,10795,United Kingdom
538347,21064,WOOD S/3 CABINET ANT WHITE,33,2022-06-16 00:00:00,14.46,,France
537726,21930,JUMBO STORAGE BAG SUKI,29,2022-12-17 00:00:00,1.82,11100,United Kingdom
537871,84406B,CREAM CUPID HEARTS COAT HANGER,8,2023-10-29 00:00:00,2.58,10222,Switzerland
539318,21930,,18,2023-12-29 00:00:00,1.74,10167,France
540261,22197,SMALL POPCORN HOLDER,35,2022-12-28 00:00:00,0.59,11229,United Kingdom
536876,20719,WOODLAND CHARLOTTE BAG,9,2022-07-27 00:00:00,1.0,11013,Canada
538590,22197,SMALL POPCORN HOLDER,14,2023-06-23 00:00:00,0.77,10135,Germany
538660,22469,HEART OF WICKER SMALL,47,2023-11-10 00:00:00,1.31,11316,Spain
538695,22616,PACK OF 12 LONDON TISSUES,15,2023-01-11 00:00:00,0.72,11043,Portugal
539999,21930,JUMBO STORAGE BAG SUKI,40,2022-10-14 00:00:00,1.93,11422,France
539548,22197,SMALL POPCORN HOLDER,-16,2023-10-20 00:00:00,0.68,11378,Norway
537794,23203,LUNCH BAG APPLE DESIGN,7,2023-03-30 00:00:00,1.78,11151,United Kingdom
540608,84997C,RECYCLED ACRYLIC BEAD NECKLACE,43,2022-12-23 00:00:00,1.24,11487,Belgium
537492,22616,PACK OF 12 LONDON TISSUES,42,2023-12-16 00:00:00,0.79,10772,United Kingdom
538248,84406B,CREAM CUPID HEARTS COAT HANGER,44,2023-10-07 00:00:00,3.12,11252,Belgium
538040,22144,FINISH LINE ENAMEL MUG,28,2022-12-02 00:00:00,0.91,11361,Finland
537563,22457,NATURAL SLATE HEART CHALKBOARD,34,2023-04-24 00:00:00,1.69,10694,United Kingdom
538348,23203,LUNCH BAG APPLE DESIGN,35,2023-11-25 00:00:00,1.7,10321,France
538273,22632,HAND WARMER RED POLKA DOT,11,2022-12-15 00:00:00,2.51,10068,United Kingdom
538706,84997C,RECYCLED ACRYLIC BEAD NECKLACE,4,2023-01-19 00:00:00,1.19,10723,United Kingdom
536850,20727,LUNCH BAG BLACK SKULL,44,2022-12-27 00:00:00,1.66,10246,Germany
539757,22382,LUNCH BOX WITH CUTLERY RETROSPOT,34,2022-11-13 00:00:00,2.47,11172,Portugal
540268,85099B,JUMBO BAG RED RETROSPOT,40,2022-08-12 00:00:00,1.54,,Germany
536842,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2022-08-25 00:00:00,0.64,10606,Switzerland
540275,22629,,4,2023-03-21 00:00:00,2.27,10495,France
538982,21258,VICTORIAN SEWING BOX LARGE,17,2022-02-08 00:00:00,7.49,11277,United Kingdom
539177,84997C,RECYCLED ACRYLIC BEAD NECKLACE,2,2022-11-02 00:00:00,1.27,11356,Switzerland
538197,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,20,2023-11-28 00:00:00,2.7,10058,Denmark
536372,21930,JUMBO STORAGE BAG SUKI,17,2022-12-27 00:00:00,2.36,10323,Japan
540771,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,48,2022-09-13 00:00:00,2.35,11423,Germany
538188,22175,GIN + TONIC DIET METAL SIGN,9,2023-03-13 00:00:00,2.34,11127,France
537547,22629,SPACEBOY LUNCH BOX,8,2022-09-25 00:00:00,1.69,10650,Australia
536667,20725,LUNCH BAG RED RETROSPOT,20,2023-11-25 00:00:00,1.91,10533,United Kingdom
536558,23355,HOT WATER BOTTLE KEEP CALM,34,2022-07-08 00:00:00,4.15,11337,Spain
539770,22961,JAM MAKING SET PRINTED,28,2022-06-17 00:00:00,1.65,,United Kingdom
537427,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,8,2022-12-18 00:00:00,2.72,11114,United Kingdom
540017,21929,JUMBO BAG PINK POLKADOT,15,2022-07-05 00:00:00,1.39,10530,Canada
540459,22726,ALARM CLOCK BAKELIKE RED,25,2022-02-03 00:00:00,3.02,10305,France
539950,22457,NATURAL SLATE HEART CHALKBOARD,-40,2023-12-17 00:00:00,2.39,10315,Belgium
538915,21977,PACK OF 60 PINK PAISLEY CAKE CASES,14,2023-12-29 00:00:00,0.53,10205,United Kingdom
537322,23203,LUNCH BAG APPLE DESIGN,25,2022-12-20 00:00:00,1.92,11348,United Kingdom
537703,21217,RED RETROSPOT MINI CASES,49,2022-11-25 00:00:00,0.96,,Germany
540024,22175,GIN + TONIC DIET METAL SIGN,23,2023-03-28 00:00:00,0.0,11158,Australia
537832,22457,NATURAL SLATE HEART CHALKBOARD,16,2023-03-01 00:00:00,1.74,10894,United Kingdom
538958,22423,REGENCY CAKESTAND 3 TIER,37,2023-06-24 00:00:00,12.74,10140,Netherlands
540849,23084,RABBIT NIGHT LIGHT,17,2022-02-17 00:00:00,1.94,10674,Australia
539035,85123A,WHITE HANGING HEART T-LIGHT HOLDER,47,2023-11-04 00:00:00,2.61,10769,United Kingdom
537406,21930,JUMBO STORAGE BAG SUKI,8,2022-09-24 00:00:00,1.82,10252,Portugal
538914,22900,,36,2022-11-07 00:00:00,3.09,11027,Singapore
536924,22175,GIN + TONIC DIET METAL SIGN,42,2023-09-14 00:00:00,2.03,11497,United Kingdom
538428,22457,NATURAL SLATE HEART CHALKBOARD,7,2022-11-06 00:00:00,2.03,11215,Switzerland
537666,21258,VICTORIAN SEWING BOX LARGE,27,2022-10-28 00:00:00,8.35,,Norway
536443,21064,WOOD S/3 CABINET ANT WHITE,15,2022-03-11 00:00:00,16.35,10978,Portugal
537511,23084,RABBIT NIGHT LIGHT,6,2023-06-15 00:00:00,1.91,10881,United Kingdom
540280,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-49,2022-11-13 00:00:00,0.48,10001,Netherlands
538649,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,47,2022-04-09 00:00:00,1.7,10827,United Kingdom
537962,22197,SMALL POPCORN HOLDER,22,2022-10-09 00:00:00,0.81,10661,Switzerland
538691,22961,JAM MAKING SET PRINTED,9,2022-01-19 00:00:00,1.46,10569,Germany
537931,21217,RED RETROSPOT MINI CASES,17,2022-06-11 00:00:00,0.71,10881,Finland
536653,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2022-07-11 00:00:00,4.29,10155,Spain
540639,47566,PARTY BUNTING,19,2022-10-07 00:00:00,5.35,10484,Switzerland
536880,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,32,2023-05-19 00:00:00,2.51,11209,United Kingdom
538019,23203,LUNCH BAG APPLE DESIGN,15,2023-02-16 00:00:00,1.7,11315,Australia
538301,22469,HEART OF WICKER SMALL,22,2023-11-07 00:00:00,1.72,11100,France
538125,21930,JUMBO STORAGE BAG SUKI,42,2023-05-28 00:00:00,1.84,11273,Germany
539135,22175,GIN + TONIC DIET METAL SIGN,48,2023-12-03 00:00:00,2.19,,Finland
537572,23166,MEDIUM CERAMIC TOP STORAGE JAR,49,2023-11-16 00:00:00,1.09,10523,Italy
539005,23355,HOT WATER BOTTLE KEEP CALM,19,2023-04-12 00:00:00,3.85,10481,Italy
536889,23166,MEDIUM CERAMIC TOP STORAGE JAR,19,2022-01-19 00:00:00,1.35,10710,Italy
537984,21929,JUMBO BAG PINK POLKADOT,-32,2023-09-11 00:00:00,1.67,11053,United Kingdom
537584,85099B,JUMBO BAG RED RETROSPOT,20,2023-11-27 00:00:00,1.87,11169,United Kingdom
537052,85099B,JUMBO BAG RED RETROSPOT,7,2022-02-27 00:00:00,1.97,11238,United Kingdom
537625,23228,SPACESHIP LAMP,34,2022-10-20 00:00:00,2.45,10789,Sweden
539395,22726,ALARM CLOCK BAKELIKE RED,18,2022-04-02 00:00:00,3.63,11238,Singapore
539459,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,49,2023-10-23 00:00:00,1.38,10066,Portugal
539998,22197,SMALL POPCORN HOLDER,19,2023-02-18 00:00:00,0.66,10692,United Kingdom
539593,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2022-09-29 00:00:00,0.5,,United Kingdom
537053,22423,REGENCY CAKESTAND 3 TIER,21,2023-10-31 00:00:00,14.77,10992,United Kingdom
539383,20725,LUNCH BAG RED RETROSPOT,2,2023-12-24 00:00:00,1.77,10049,United Kingdom
538720,21977,PACK OF 60 PINK PAISLEY CAKE CASES,22,2023-03-17 00:00:00,0.54,11351,Switzerland
538876,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,28,2022-08-25 00:00:00,1.68,10173,United Kingdom
536505,22175,GIN + TONIC DIET METAL SIGN,15,2022-09-18 00:00:00,2.16,10926,United Kingdom
537851,22616,PACK OF 12 LONDON TISSUES,16,2022-10-23 00:00:00,0.85,11123,United Kingdom
538350,22961,JAM MAKING SET PRINTED,16,2022-10-23 00:00:00,1.18,11413,United Kingdom
540787,21212,PACK OF 72 RETROSPOT CAKE CASES,33,2022-03-21 00:00:00,0.54,11001,Spain
538810,22197,SMALL POPCORN HOLDER,47,2023-11-23 00:00:00,0.73,10553,United Kingdom
536580,21929,JUMBO BAG PINK POLKADOT,44,2023-06-09 00:00:00,1.54,10685,Portugal
540223,22175,GIN + TONIC DIET METAL SIGN,37,2022-11-03 00:00:00,2.0,10426,Germany
540532,22382,LUNCH BOX WITH CUTLERY RETROSPOT,38,2022-10-09 00:00:00,2.4,10429,Japan
539590,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,10,2023-12-14 00:00:00,2.86,10575,United Kingdom
536424,21930,JUMBO STORAGE BAG SUKI,-14,2023-09-15 00:00:00,2.19,10597,Japan
538833,22086,PAPER CHAIN KIT CHRISTMAS DECORATIONS,12,2022-02-12 00:00:00,2.06,10344,Netherlands
540369,22144,FINISH LINE ENAMEL MUG,5,2022-10-06 00:00:00,0.85,10526,Spain
537671,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2022-07-10 00:00:00,3.69,10309,United Kingdom
539468,23209,LUNCH BAG GINGHAM DESIGN,3,2022-05-24 00:00:00,1.5,10418,United Kingdom
538468,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2023-10-20 00:00:00,4.71,10391,United Kingdom
536423,23228,SPACESHIP LAMP,6,2022-05-30 00:00:00,3.03,,United Kingdom
539863,22423,REGENCY CAKESTAND 3 TIER,27,2023-09-15 00:00:00,12.74,11296,United Kingdom
539888,21930,JUMBO STORAGE BAG SUKI,28,2022-12-10 00:00:00,2.27,10319,Finland
539757,23203,LUNCH BAG APPLE DESIGN,-23,2022-10-08 00:00:00,1.44,,France
538140,84406B,CREAM CUPID HEARTS COAT HANGER,36,2022-09-09 00:00:00,2.44,,Australia
539204,23084,RABBIT NIGHT LIGHT,38,2023-02-25 00:00:00,2.0,11485,France
538259,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,2023-11-04 00:00:00,2.48,10297,Portugal
537855,22629,SPACEBOY LUNCH BOX,3,2022-08-22 00:00:00,1.85,10570,USA
537325,22632,HAND WARMER RED POLKA DOT,2,2023-10-03 00:00:00,1.92,10282,Netherlands
540716,22720,SET OF 3 CAKE TINS PANTRY DESIGN,21,2022-11-24 00:00:00,4.33,10945,Netherlands
537924,22720,SET OF 3 CAKE TINS PANTRY DESIGN,29,2022-11-03 00:00:00,5.08,11332,France
537026,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2022-12-27 00:00:00,0.63,10919,Finland
538315,23203,LUNCH BAG APPLE DESIGN,43,2022-05-14 00:00:00,1.6,,United Kingdom
540352,23203,LUNCH BAG APPLE DESIGN,4,2022-07-27 00:00:00,1.73,11269,Netherlands
539311,22111,SCOTTIE DOG HOT WATER BOTTLE,36,2023-04-13 00:00:00,5.52,10786,United Kingdom
538456,85099B,JUMBO BAG RED RETROSPOT,27,2023-11-26 00:00:00,1.6,10440,Portugal
536665,22720,SET OF 3 CAKE TINS PANTRY DESIGN,39,2022-07-20 00:00:00,5.07,11112,Norway
538735,84997C,RECYCLED ACRYLIC BEAD NECKLACE,40,2022-04-26 00:00:00,1.0,,United Kingdom
536419,22382,LUNCH BOX WITH CUTLERY RETROSPOT,38,2022-03-16 00:00:00,2.13,10305,United Kingdom
536826,22726,,42,2023-10-18 00:00:00,4.32,10150,United Kingdom
537050,22616,PACK OF 12 LONDON TISSUES,12,2023-07-29 00:00:00,0.85,11035,United Kingdom
537296,85123A,WHITE HANGING HEART T-LIGHT HOLDER,49,2022-11-28 00:00:00,2.19,,Finland
536778,22961,JAM MAKING SET PRINTED,11,2022-11-01 00:00:00,1.69,10086,United Kingdom
540601,22197,SMALL POPCORN HOLDER,45,2022-07-11 00:00:00,0.61,10014,Switzerland
540581,22629,SPACEBOY LUNCH BOX,22,2022-11-12 00:00:00,1.98,10047,USA
539328,22961,JAM MAKING SET PRINTED,25,2022-10-08 00:00:00,1.43,10784,United Kingdom
539432,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-2,2022-03-20 00:00:00,5.76,11306,France
540411,23228,SPACESHIP LAMP,47,2022-09-23 00:00:00,2.8,11219,Germany
536758,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,18,2023-12-08 00:00:00,1.35,10194,France
C539294,22726,ALARM CLOCK BAKELIKE RED,24,2023-10-28 00:00:00,3.2,11339,United Kingdom
536513,23203,LUNCH BAG APPLE DESIGN,26,2022-11-01 00:00:00,1.91,10130,United Kingdom
539946,22961,JAM MAKING SET PRINTED,32,2023-11-28 00:00:00,1.69,10340,Sweden
537200,22423,REGENCY CAKESTAND 3 TIER,-36,2022-10-09 00:00:00,12.72,,United Kingdom
538300,22111,SCOTTIE DOG HOT WATER BOTTLE,16,2023-09-16 00:00:00,4.4,10272,United Kingdom
540709,22423,REGENCY CAKESTAND 3 TIER,17,2023-04-08 00:00:00,13.26,10293,Sweden
539404,22629,SPACEBOY LUNCH BOX,13,2022-09-20 00:00:00,1.57,11345,Germany
540189,22197,SMALL POPCORN HOLDER,42,2022-12-15 00:00:00,0.75,,France
537077,21929,JUMBO BAG PINK POLKADOT,25,2022-12-17 00:00:00,1.51,11137,Netherlands
540479,23203,LUNCH BAG APPLE DESIGN,25,2022-05-18 00:00:00,1.89,11166,Netherlands
537975,23203,LUNCH BAG APPLE DESIGN,10,2022-12-13 00:00:00,1.74,10769,Switzerland
540230,23209,LUNCH BAG GINGHAM DESIGN,25,2022-10-21 00:00:00,1.34,10818,United Kingdom
536445,22423,REGENCY CAKESTAND 3 TIER,14,2023-12-11 00:00:00,10.29,10346,Italy
540776,23355,HOT WATER BOTTLE KEEP CALM,41,2022-08-23 00:00:00,4.75,10825,Finland
539077,21258,VICTORIAN SEWING BOX LARGE,6,2022-06-15 00:00:00,9.32,,Spain
539753,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,2023-08-09 00:00:00,0.47,11200,Denmark
537543,23166,MEDIUM CERAMIC TOP STORAGE JAR,48,2023-04-11 00:00:00,1.04,11446,Italy
538702,47566,PARTY BUNTING,26,2022-08-04 00:00:00,4.56,11009,Spain
539736,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2022-09-03 00:00:00,2.97,10497,United Kingdom
540394,22175,GIN + TONIC DIET METAL SIGN,21,2022-10-15 00:00:00,1.81,11193,United Kingdom
537891,23084,RABBIT NIGHT LIGHT,25,2023-01-08 00:00:00,1.93,11475,United Kingdom
539089,23209,LUNCH BAG GINGHAM DESIGN,10,2023-12-23 00:00:00,1.36,11446,Australia
538420,22144,FINISH LINE ENAMEL MUG,-14,2022-11-26 00:00:00,0.89,11007,United Kingdom
540186,84406B,CREAM CUPID HEARTS COAT HANGER,33,2023-12-21 00:00:00,3.21,10422,United Kingdom
537490,22144,FINISH LINE ENAMEL MUG,27,2023-07-30 00:00:00,0.91,11391,United Kingdom
540107,21064,WOOD S/3 CABINET ANT WHITE,15,2022-05-13 00:00:00,15.86,11234,Germany
538119,84997C,RECYCLED ACRYLIC BEAD NECKLACE,14,2023-10-23 00:00:00,1.07,11230,USA
537682,21933,JUMBO BAG SCANDINAVIAN BLUE DAISY,30,2023-03-31 00:00:00,1.67,10545,Netherlands
540751,21064,WOOD S/3 CABINET ANT WHITE,49,2023-10-08 00:00:00,19.77,10983,Singapore
536368,22197,SMALL POPCORN HOLDER,18,2022-10-14 00:00:00,0.67,11434,Italy
538948,22382,LUNCH BOX WITH CUTLERY RETROSPOT,20,2023-11-10 00:00:00,2.58,10620,France
539309,21217,RED RETROSPOT MINI CASES,31,2023-08-08 00:00:00,0.83,10990,United Kingdom
C538480,21258,VICTORIAN SEWING BOX LARGE,21,2023-10-17 00:00:00,6.88,10924,Singapore
539681,21217,RED RETROSPOT MINI CASES,43,2022-08-13 00:00:00,0.99,11358,United Kingdom
537048,20727,LUNCH BAG BLACK SKULL,32,2022-02-12 00:00:00,1.72,10264,Belgium
538471,22197,SMALL POPCORN HOLDER,12,2023-10-10 00:00:00,0.79,10619,Australia
536616,21258,VICTORIAN SEWING BOX LARGE,2,2023-11-24 00:00:00,8.26,10656,United Kingdom
538745,22144,FINISH LINE ENAMEL MUG,31,2023-03-14 00:00:00,0.91,10131,United Kingdom
540822,22720,,36,2023-12-13 00:00:00,4.26,10450,United Kingdom
539276,22629,SPACEBOY LUNCH BOX,48,2022-11-10 00:00:00,1.84,10744,Norway
